len_of_url,no_of_dots,security_sensitive_words,no_of_hyphens_in_dom,dir_len,no_of_subdir,domain_len,domain_token_count,path_token_count,ip_present,largest_domain_tok_len,avg_dom_token_len,largest_path_token_length,avg_path_token_length,suspicious tld,len_of_file,total_dots_in_file,total_delims_in_file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Lable,URL
66.0,5.0,0.0,0.0,28.0,3.0,27.0,3.0,3.0,0.0,19.0,8.333333333333334,11.0,8.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.heathervictoriaheld.com/wp-includes/SimplePie/Data/fbe262b2...
49.0,7.0,0.0,0.0,10.0,2.0,22.0,4.0,2.0,0.0,11.0,4.75,4.0,3.5,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.gentlegiant.com.au/hmrc/new/index(old).php...
21.0,2.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.wegotrecords.com/
21.0,2.0,0.0,1.0,1.0,0.0,20.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.cnvp-jewelry.com/
20.0,2.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.cuveecoffee.com/
26.0,2.0,0.0,1.0,1.0,0.0,25.0,3.0,0.0,0.0,17.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.zentralblatt-math.org/
52.0,6.0,1.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,13.0,5.666666666666667,0.0,0.0,0.0,32.0,4.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://reportedpages.at.ua/facebook-support-account.html...
66.0,6.0,1.0,0.0,6.0,1.0,29.0,3.0,1.0,0.0,22.0,9.0,4.0,4.0,0.0,11.0,1.0,0.0,20.0,1.0,8.0,1.0,-1.0,-1.0,-1.0,-1.0,1,http://silveirapiresadvogados.com.br/tast/confirm.php?session_id=sdvnw...
31.0,3.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,14.0,6.333333333333333,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://chekuprotecton.hol.es/index.htm
14.0,2.0,0.0,0.0,1.0,0.0,13.0,3.0,0.0,0.0,5.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.lmfdb.org/
60.0,8.0,1.0,0.0,17.0,3.0,30.0,5.0,3.0,0.0,9.0,5.2,7.0,4.333333333333333,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://secure.square.loginzdqx.usa.cc/account/app/svc/login.html...
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.richweb.net/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,15.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.collectorsworld.us/
17.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,12.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://fulfordindia.com/
66.0,5.0,0.0,0.0,43.0,3.0,17.0,3.0,3.0,0.0,9.0,5.0,33.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.aridfoods.com/V4/MGen/F88d1dfa4a4e7f51dac7253180b654e9f/?di...
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.executivesonly.com/
33.0,2.0,0.0,0.0,9.0,2.0,24.0,3.0,2.0,0.0,15.0,7.333333333333333,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://grandidonazioni.amref.it/js/drox/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.beekmanliquors.com/
30.0,2.0,1.0,0.0,8.0,1.0,11.0,2.0,1.0,0.0,7.0,5.0,6.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://safetem.com/update/confirm.php
23.0,3.0,1.0,0.0,1.0,0.0,22.0,4.0,0.0,0.0,9.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://login.facelbook.2fh.co/
43.0,5.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,27.0,4.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://allegro.website/show_item.php=8138647198...
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.dinamani.com/
13.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://iibey.esy.es/
15.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.office.com/
66.0,7.0,0.0,1.0,1.0,0.0,42.0,5.0,0.0,0.0,18.0,7.6,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://sfr.fr.enligne-activation.ralstonworks.com/TlRneU5UYzFOamcyTWc9...
66.0,6.0,0.0,0.0,43.0,3.0,16.0,4.0,3.0,0.0,5.0,3.25,15.0,13.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://sonu.uonbi.ac.ke/SONU%20FILES/picturesquality/New%20folder/Well...
22.0,1.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://careerpowerresume.com/
66.0,12.0,1.0,0.0,0.0,0.0,66.0,10.0,0.0,0.0,10.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...
32.0,3.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,15.0,6.666666666666667,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://chekuprotection.hol.es/index.htm
66.0,4.0,0.0,0.0,9.0,1.0,21.0,2.0,1.0,0.0,17.0,10.0,7.0,7.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://leighgphotography.com/SERVICE/7wkn6t5qe9io6trp5wob9qzu8357pgxn2...
66.0,6.0,0.0,2.0,9.0,1.0,40.0,4.0,1.0,0.0,26.0,9.25,7.0,7.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.service-paypal-information.gtllc.com/SERVICE/2ulgletqut8qhm...
66.0,7.0,0.0,0.0,16.0,1.0,11.0,2.0,1.0,0.0,7.0,5.0,14.0,14.0,0.0,11.0,1.0,0.0,21.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://paynbuy.net/sign_in_survey/loading.php?.randinboxlight.aspx?n74...
66.0,5.0,0.0,1.0,7.0,1.0,26.0,3.0,1.0,0.0,16.0,8.0,5.0,5.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://servicepaypal-co.myjino.ru/payuk/fd42cc34a1c4b7a02a7cb4dbe6a0f0...
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.gillette.com/
66.0,8.0,0.0,0.0,18.0,3.0,16.0,2.0,3.0,0.0,12.0,7.5,5.0,4.666666666666667,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://imarizsafety.com/admin/model/user/online.tax.refund.start.proce...
66.0,5.0,0.0,0.0,22.0,3.0,17.0,3.0,3.0,0.0,9.0,5.0,9.0,6.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.tarhobana.com/wp-admin/documents/0/20748548e13332e76eac3809...
34.0,3.0,0.0,0.0,8.0,1.0,26.0,4.0,1.0,0.0,11.0,5.75,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://researchweb.watson.ibm.com/ismm04/
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.mediatraco.com/
31.0,3.0,0.0,0.0,5.0,1.0,11.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://aeep.com.au/SGD/processing.html
65.0,8.0,0.0,0.0,33.0,4.0,18.0,4.0,4.0,0.0,7.0,3.75,15.0,7.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.sitejcc.com.br/wp-admin/js/xml/santande.com.br/?passo=home...
66.0,5.0,0.0,0.0,25.0,4.0,10.0,3.0,4.0,0.0,3.0,2.6666666666666665,9.0,5.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.ilc.pl/ep/documents/document/0/354b95fef560f812ddcc3ab061a0...
44.0,6.0,0.0,0.0,17.0,3.0,13.0,3.0,3.0,0.0,6.0,3.6666666666666665,8.0,4.333333333333333,0.0,9.0,1.0,0.0,5.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://sindju.org.br/includes/bl/dhl/index.php?;...
50.0,6.0,0.0,2.0,1.0,0.0,37.0,3.0,0.0,0.0,27.0,11.666666666666666,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://aplications-setting-3232434.fulba.com/email.htm...
66.0,6.0,0.0,0.0,28.0,4.0,17.0,4.0,4.0,0.0,6.0,3.5,7.0,5.75,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.adicon.com.cn/images/qkfiles/201507/Home/dda80ae8b7f55dd8b6...
43.0,5.0,0.0,0.0,21.0,2.0,12.0,3.0,2.0,0.0,5.0,3.3333333333333335,11.0,9.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.jafra.ae/wp-includes/dropbox/dropbox...
47.0,5.0,0.0,0.0,33.0,6.0,11.0,3.0,6.0,0.0,4.0,3.0,7.0,4.333333333333333,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://mozi.cdc.im/wb3ap/acs/img/us54/1netlgn/page/...
8.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://eil.com/
19.0,1.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,14.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,https://canadiansweets.com/
66.0,6.0,0.0,0.0,23.0,3.0,19.0,4.0,3.0,0.0,8.0,4.0,11.0,6.333333333333333,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.lovecats.org.ua/wp-includes/pomo/data/1329692345aa443e9a82a...
66.0,5.0,0.0,0.0,9.0,1.0,25.0,3.0,1.0,0.0,17.0,7.666666666666667,7.0,7.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.leighgphotography.com/SERVICE/edani82ldbuizbt4gbugw2i3ls22p...
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.teacenter.com/
60.0,5.0,0.0,0.0,25.0,5.0,12.0,2.0,5.0,0.0,8.0,5.5,6.0,3.8,0.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://toytooth.com/system/logs/csv/1/Chase/chase_activation.htm...
65.0,4.0,0.0,0.0,43.0,3.0,19.0,2.0,3.0,0.0,15.0,9.0,32.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://styleagogotruck.com/pp/ba06ea31a6b7086449b2b2f4128f6ce6/index/...
38.0,2.0,1.0,1.0,18.0,2.0,20.0,3.0,2.0,0.0,14.0,6.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://notice-block25.at.ua/recovery/account/
20.0,2.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.dskeepsakes.com/
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.jasoninc.com/
66.0,5.0,1.0,0.0,33.0,1.0,23.0,3.0,1.0,0.0,15.0,7.0,31.0,31.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.perlabsshipping.com/update-your-account-information/243ef35...
18.0,3.0,0.0,0.0,1.0,0.0,17.0,4.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.mmorgan.co.uk/
66.0,7.0,0.0,0.0,41.0,1.0,22.0,3.0,1.0,0.0,15.0,6.666666666666667,39.0,39.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lojassistemas43.oni.cc/Smart_Ofertas_MinhaConta.Americanas.com/...
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.123iitjee.com/
66.0,5.0,0.0,0.0,28.0,3.0,15.0,3.0,3.0,0.0,7.0,4.333333333333333,11.0,8.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.haflaat.com/wp-includes/SimplePie/Data/5fde3be76809448ca643...
32.0,1.0,0.0,0.0,9.0,1.0,16.0,2.0,1.0,0.0,12.0,7.5,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://faemavietnam.com/wp-demo/webshot
19.0,3.0,0.0,0.0,1.0,0.0,18.0,4.0,0.0,0.0,7.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.estates.nic.in/
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.primedirectors.com/
19.0,2.0,0.0,1.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.herbs-teas.com/
24.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://zachschauf.blogspot.com/
20.0,2.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.kathakindia.com/
38.0,4.0,0.0,1.0,7.0,1.0,21.0,4.0,1.0,0.0,8.0,4.5,5.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.ega-math.narod.ru/Bbaki/Bourb3.htm
17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.121music.com/
15.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.hqhair.com/
59.0,5.0,0.0,0.0,24.0,2.0,32.0,3.0,2.0,0.0,14.0,10.0,13.0,10.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://mktmultialerta.websiteseguro.com/clienteseguro/cadastro/...
30.0,2.0,1.0,0.0,14.0,2.0,11.0,2.0,2.0,0.0,7.0,5.0,6.0,5.5,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://selcomm.net/update/yahoo/u.php
34.0,2.0,0.0,0.0,11.0,2.0,14.0,2.0,2.0,0.0,10.0,6.5,4.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://antoluxlda.com/Bolu/Weed/image.htm
18.0,2.0,0.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.apotoftea.com/
30.0,2.0,0.0,0.0,1.0,0.0,29.0,3.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.normanloveconfections.com/
56.0,6.0,0.0,0.0,16.0,2.0,21.0,3.0,2.0,0.0,13.0,6.333333333333333,9.0,6.5,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.shirazwinebar.com/view/mypicture/verification.php...
12.0,2.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://nhrc.nic.in/
27.0,5.0,0.0,0.0,1.0,0.0,26.0,6.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hiroba.dqx.jp.isrel.usa.cc/
16.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.saludos.com/
19.0,1.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,14.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://cinemaclassics.com/
56.0,9.0,1.0,0.0,17.0,3.0,26.0,6.0,3.0,0.0,6.0,3.5,7.0,4.333333333333333,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://hiroba.dqx.jp.iuzcl.usa.cc/account/app/svc/login.html...
22.0,2.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.tutorialguide.net/
66.0,4.0,0.0,0.0,12.0,3.0,24.0,2.0,3.0,0.0,20.0,11.5,4.0,2.6666666666666665,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://homeelevatorsflorida.com/b/css/sess/ab317dbb7f5448510721bb074d4...
37.0,2.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,11.0,7.5,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://keithbriggs.info/klein-polyhedra.html
34.0,2.0,0.0,0.0,19.0,3.0,15.0,3.0,3.0,0.0,7.0,4.333333333333333,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.ametsoc.org/pubs/journals/jam/
19.0,2.0,0.0,1.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.ceylon-tea.com/
66.0,4.0,0.0,0.0,54.0,1.0,9.0,2.0,1.0,0.0,6.0,4.0,52.0,52.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://latabu.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20cibc/...
17.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,12.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://mathoverflow.net/
66.0,5.0,0.0,0.0,13.0,2.0,26.0,3.0,2.0,0.0,18.0,8.0,6.0,5.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.constructoraluvial.com/images/home/71969edc514054cc7b10cf17...
66.0,4.0,0.0,0.0,41.0,3.0,17.0,2.0,3.0,0.0,14.0,8.0,14.0,12.333333333333334,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://personalizzalo.it/administrator/components/com_acymailing/views...
66.0,3.0,0.0,0.0,41.0,1.0,25.0,4.0,1.0,0.0,8.0,5.5,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.journals.elsevier.com/archives-of-biochemistry-and-biophysics/
29.0,2.0,0.0,0.0,4.0,1.0,18.0,3.0,1.0,0.0,12.0,5.333333333333333,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://bluestonesmb.co.za/js/theme22
66.0,4.0,0.0,0.0,26.0,3.0,13.0,2.0,3.0,0.0,9.0,6.0,8.0,7.333333333333333,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://edconline.net/wp-admin/images/document/26f35eebee82fed6137edb86...
23.0,2.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.manutdfansblog.com/
27.0,2.0,0.0,0.0,1.0,0.0,26.0,3.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.ichirocollectables.com/
66.0,5.0,0.0,0.0,20.0,2.0,22.0,3.0,2.0,0.0,16.0,6.666666666666667,10.0,8.5,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://roofrescuerepair.co.za/wp-content/upgrade/a5d65e8c1dd69e6e172be...
19.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.musicstack.com/
65.0,9.0,1.0,0.0,29.0,3.0,23.0,4.0,3.0,0.0,12.0,5.0,17.0,8.333333333333334,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.buffetjolene.com.br/mail/mail/login.alibaba.com/login.html...
33.0,2.0,0.0,0.0,21.0,2.0,12.0,3.0,2.0,0.0,4.0,3.3333333333333335,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.tpub.com/content/aerographer/
66.0,6.0,1.0,0.0,6.0,1.0,29.0,3.0,1.0,0.0,22.0,9.0,4.0,4.0,0.0,11.0,1.0,0.0,20.0,1.0,8.0,1.0,-1.0,-1.0,-1.0,-1.0,1,http://silveirapiresadvogados.com.br/test/confirm.php?session_id=sdvnw...
38.0,3.0,0.0,0.0,11.0,1.0,19.0,3.0,1.0,0.0,11.0,5.666666666666667,9.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,http://www.philobiblon.com/isitabook/bib.html
